,Date,FG Value,rating,put_call_options,stock_price_strength,stock_price_breadth,market_volatility_vix,market_volatility_vix_50,junk_bond_demand,safe_haven_demand,market_momentum_sp500,market_momentum_sp125
204,2021-07-14 02:00:00,29.533333333333335,fear,0.5948400429022889,5.073741991990364,981.1052715119149,16.33,17.9588,1.9869,1.90981291622502,4374.3,4066.83424
205,2021-07-15 02:00:00,27.33333333333334,fear,0.6028279276802144,4.859099239858638,929.1643056041964,17.01,17.9094,2.0035,1.5232760424656435,4360.03,4071.3501599999995
206,2021-07-16 02:00:00,26.900000000000002,fear,0.6384272284184714,4.737049943604928,853.5339018528766,18.45,17.8954,2.0151999999999997,2.7300065657803874,4327.16,4075.82144
207,2021-07-19 02:00:00,8.983333333333334,extreme fear,0.6911844716711908,4.513619087660417,748.7808719580046,22.5,17.9776,2.0136,-1.4406059437120977,4258.49,4079.4980800000003
208,2021-07-20 02:00:00,20.066666666666666,extreme fear,0.692704189037148,4.428700164079254,699.8195460647905,19.73,18.038400000000003,2.0517000000000003,-0.14451498796542103,4323.06,4083.2677599999997
209,2021-07-21 02:00:00,24.2,extreme fear,0.6823178953285777,4.389202911036328,693.3925694003775,17.91,18.0034,2.0359,1.1291641842288653,4358.69,4087.3127200000004
210,2021-07-22 02:00:00,24.333333333333332,extreme fear,0.662757583924401,4.24141977415567,663.125595045617,17.69,17.9204,2.0162,0.5068221537264765,4367.48,4091.5208
211,2021-07-23 02:00:00,28.299999999999997,fear,0.6354514896320097,4.081352561681258,634.203710594901,17.2,17.7126,2.0228,1.0809266041284256,4411.79,4095.97224
212,2021-07-26 02:00:00,30.900000000000002,fear,0.5907123710219718,3.8024907596194986,618.8239414518041,17.58,17.6016,2.0175,1.525336564099436,4422.3,4100.55368
213,2021-07-27 02:00:00,27.166666666666668,fear,0.6171233663327623,3.640992224277278,595.9150841777351,19.36,17.6126,2.0134999999999996,0.6287057979230289,4401.46,4105.7591999999995
214,2021-07-28 02:00:00,27.46666666666667,fear,0.6062434121708622,3.522154693868796,598.6650954948896,18.31,17.584400000000002,2.0278,0.5545705918082452,4400.64,4110.66528
215,2021-07-29 02:00:00,29.233333333333334,fear,0.5951270459892903,3.490228391325197,621.9748555328885,17.7,17.5116,2.0311,0.6025081701233056,4419.15,4116.3045600000005
216,2021-07-30 02:00:00,25.76666666666667,fear,0.6119460330715543,3.416422585122372,621.4690221854414,18.24,17.4328,2.023,-0.6006592321755719,4395.26,4121.27576
217,2021-08-02 02:00:00,25.099999999999998,fear,0.609725982991111,3.337686278393108,613.1496919889654,19.46,17.4086,2.0269000000000004,-0.392263458524199,4387.16,4125.76256
218,2021-08-03 02:00:00,29.533333333333335,fear,0.587888354967044,3.359122652312057,623.8966824505717,18.04,17.366400000000002,2.0158,0.26968828343218837,4423.15,4130.5064
219,2021-08-04 02:00:00,28.633333333333336,fear,0.5929755383893204,3.2696857849359136,603.9529632155799,17.97,17.3578,2.0214000000000003,0.8885849715544042,4402.66,4134.75376
220,2021-08-05 02:00:00,29.633333333333336,fear,0.5915939621684723,3.34296243849751,609.8603723576794,17.28,17.3266,2.0265,0.30124630682059755,4429.1,4139.091920000001
221,2021-08-06 02:00:00,31.866666666666664,fear,0.5725582093721897,3.4042760169917585,628.8601741553924,16.15,17.3024,2.016,0.643263045389525,4436.52,4143.25936
222,2021-08-09 02:00:00,32.06666666666667,fear,0.5685271738383346,3.22142362955658,637.9208745262173,16.72,17.302,1.9968999999999997,0.8320842463664035,4432.35,4147.42832
223,2021-08-10 02:00:00,34.833333333333336,fear,0.5513083351488863,3.1257686484799168,660.8544957195933,16.79,17.302599999999998,1.9939000000000002,1.4373865771423284,4436.75,4151.64328
224,2021-08-11 02:00:00,37.93333333333334,fear,0.5546257766777114,3.221967730197964,701.3213698739262,16.06,17.2658,1.9917999999999998,2.3346271128561367,4447.7,4155.89384
225,2021-08-12 02:00:00,43.13333333333333,fear,0.5606696587708673,3.3496882250921614,725.8325118497958,15.59,17.227999999999998,1.9960000000000002,3.437747191631544,4460.83,4160.10184
226,2021-08-13 02:00:00,47.13333333333333,neutral,0.5574891524636538,3.44730280063863,739.6112297871293,15.45,17.1762,1.9955999999999998,5.542428882378124,4468.0,4164.38512
227,2021-08-16 02:00:00,44.866666666666674,fear,0.5685704574854586,3.651090741100767,730.224929638425,16.12,17.1702,2.0096000000000003,3.9606805351972674,4479.71,4168.77216
228,2021-08-17 02:00:00,31.7,fear,0.5981699179232202,3.6214985125644445,697.9459411446433,17.91,17.2,2.0131,1.900285258867357,4448.08,4173.04504
229,2021-08-18 02:00:00,18.2,extreme fear,0.6145580628770715,3.430674671722507,644.4003792820977,21.57,17.29,2.0105,0.8605607494105516,4400.27,4176.99352
230,2021-08-19 02:00:00,14.883333333333335,extreme fear,0.6519028356304482,3.2015333341399237,569.7268542763384,21.67,17.3656,2.0084,-0.3515096135443902,4405.8,4181.22792
231,2021-08-20 02:00:00,23.86666666666667,extreme fear,0.673303045597347,2.9517369688213035,535.6381068276701,18.56,17.4148,2.0175,0.20212623246849593,4441.67,4185.71032
232,2021-08-23 02:00:00,30.433333333333334,fear,0.6633252255642208,2.9273641112385533,535.1541847891341,17.15,17.444799999999997,2.0149,1.943627776153364,4479.53,4190.14312
233,2021-08-24 02:00:00,34.4,fear,0.620427633634691,2.998888568438443,564.5959381447376,17.22,17.461399999999998,2.0092,2.532770169930106,4486.23,4195.39824
234,2021-08-25 02:00:00,36.03333333333333,fear,0.5996402655748294,3.050677561231703,604.833504719537,16.79,17.4568,1.9959,2.379495775852179,4496.19,4200.878559999999
235,2021-08-26 02:00:00,36.833333333333336,fear,0.5736639213482565,2.892463602959807,609.1334256614294,18.84,17.4706,1.9841,2.57254779002044,4470.0,4205.424
236,2021-08-27 02:00:00,47.46666666666667,neutral,0.5494518008250614,2.765756400505045,650.6377550495657,16.39,17.4434,1.9853,3.722948958287175,4509.37,4210.536639999999
237,2021-08-30 02:00:00,47.86666666666667,neutral,0.5378243814360566,2.726284006663719,676.5358724039011,16.19,17.3532,1.9860000000000002,3.192059922503484,4528.79,4216.2092
238,2021-08-31 02:00:00,47.23333333333333,neutral,0.5571525372425331,2.704488734167464,709.2684374587641,16.48,17.325,1.9839000000000002,3.732540881550963,4522.68,4222.24288
239,2021-09-01 02:00:00,43.13333333333333,fear,0.5568579414651051,2.757882434321473,742.5284759376538,16.11,17.314,1.8059000000000003,2.805328362368232,4524.09,4227.7000800000005
240,2021-09-02 02:00:00,44.166666666666664,fear,0.5309576798574901,2.91907675821683,788.6923234221405,16.41,17.3158,1.953,2.227763836931557,4536.95,4233.42488
241,2021-09-03 02:00:00,44.06666666666666,fear,0.5313621894967879,3.0068261275668706,815.574020557742,16.41,17.3246,1.9532000000000005,2.2794686397643664,4535.43,4238.7047999999995
242,2021-09-07 02:00:00,41.7,fear,0.5312049784431621,3.0284673575391876,826.1305708116173,18.14,17.375,1.9447,2.034566277227167,4520.03,4243.67456
243,2021-09-08 02:00:00,38.56666666666667,fear,0.5372314037066073,2.9656817851465838,815.7994950801038,17.96,17.419,1.9379999999999997,1.4967488847026318,4514.07,4248.272400000001
244,2021-09-09 02:00:00,33.800000000000004,fear,0.5430864646030276,2.865276328890213,809.2971659199587,18.8,17.4746,1.944,0.42174821540630814,4493.28,4252.67192
245,2021-09-10 02:00:00,20.600000000000005,extreme fear,0.5787747128390424,2.785872047502777,779.6071889397588,20.95,17.577,1.9552999999999996,0.2890199039217177,4458.58,4256.58904
246,2021-09-13 02:00:00,28.266666666666666,fear,0.5860810690765742,2.672073862630705,774.6675092694052,19.37,17.6548,1.9466,0.36603326541250236,4468.73,4260.6372
247,2021-09-14 02:00:00,24.8,extreme fear,0.6159722759705469,2.607782327782656,742.5063644846987,19.46,17.7426,1.9497000000000004,0.08787763807051366,4443.05,4264.388640000001
248,2021-09-15 02:00:00,31.200000000000003,fear,0.6247878903140918,2.6272046158893088,737.8250282019759,18.18,17.7774,1.9593,2.1391122566910217,4480.7,4268.910559999999
249,2021-09-16 02:00:00,31.500000000000004,fear,0.6307575819020075,2.725985838407905,722.0036964215634,18.69,17.8272,1.9517999999999998,2.334119528373176,4473.75,4273.395759999999
250,2021-09-17 02:00:00,17.933333333333337,extreme fear,0.6288430824514605,2.9026895164454514,690.3047930382095,20.81,17.8634,1.9488,0.7546341108111424,4432.99,4277.33496
